Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
1973,2/6/2021,8:00 AM,Goa,0,0,52243,770,53773
1974,2/6/2021,8:00 AM,Gujarat,0,0,255914,4393,262948
1975,2/6/2021,8:00 AM,Karnataka,0,0,923377,12230,941500
1976,2/6/2021,8:00 AM,Madhya Pradesh,0,0,250005,3819,256017
1977,2/6/2021,8:00 AM,Maharashtra,0,0,1952187,51255,2038630
1978,2/7/2021,8:00 AM,Delhi,0,0,623865,10877,635916
1979,2/7/2021,8:00 AM,Goa,0,0,52299,770,53838
1980,2/7/2021,8:00 AM,Gujarat,0,0,256315,4394,263200
1981,2/7/2021,8:00 AM,Karnataka,0,0,923811,12233,942031
1982,2/7/2021,8:00 AM,Madhya Pradesh,0,0,250320,3820,256214
1983,2/7/2021,8:00 AM,Maharashtra,0,0,1953926,51280,2041398
1984,2/8/2021,8:00 AM,Delhi,0,0,624044,10879,636035
1985,2/8/2021,8:00 AM,Goa,0,0,52347,772,53880
1986,2/8/2021,8:00 AM,Gujarat,0,0,256670,4395,263444
1987,2/8/2021,8:00 AM,Karnataka,0,0,924304,12236,942518
1988,2/8/2021,8:00 AM,Madhya Pradesh,0,0,250537,3820,256398
1989,2/8/2021,8:00 AM,Maharashtra,0,0,1955548,51310,2044071
1990,2/9/2021,8:00 AM,Delhi,0,0,624182,10882,636160
1991,2/9/2021,8:00 AM,Goa,0,0,52432,772,53937
1992,2/9/2021,8:00 AM,Gujarat,0,0,257120,4396,263676
1993,2/9/2021,8:00 AM,Karnataka,0,0,924654,12239,942846
1994,2/9/2021,8:00 AM,Madhya Pradesh,0,0,250727,3823,256591
1995,2/9/2021,8:00 AM,Maharashtra,0,0,1958971,51325,2046287
1996,2/10/2021,8:00 AM,Delhi,0,0,624326,10882,636260
1997,2/10/2021,8:00 AM,Goa,0,0,52530,774,53996
1998,2/10/2021,8:00 AM,Gujarat,0,0,257473,4397,263910
1999,2/10/2021,8:00 AM,Karnataka,0,0,925167,12241,943212
2000,2/10/2021,8:00 AM,Madhya Pradesh,0,0,250946,3825,256758
2001,2/10/2021,8:00 AM,Maharashtra,0,0,1961525,51360,2048802
2002,2/11/2021,8:00 AM,Delhi,0,0,624326,10884,636387
2003,2/11/2021,8:00 AM,Goa,0,0,52594,776,54068
2004,2/11/2021,8:00 AM,Gujarat,0,0,257968,4397,264165
2005,2/11/2021,8:00 AM,Karnataka,0,0,925489,12244,943627
2006,2/11/2021,8:00 AM,Madhya Pradesh,0,0,251121,3827,253072
2007,2/11/2021,8:00 AM,Maharashtra,0,0,1963946,51390,2052253
2008,2/12/2021,8:00 AM,Delhi,0,0,624592,10886,636529
2009,2/12/2021,8:00 AM,Goa,0,0,52653,776,54113
2010,2/12/2021,8:00 AM,Gujarat,0,0,258270,4399,264450
2011,2/12/2021,8:00 AM,Karnataka,0,0,925829,12251,944057
2012,2/12/2021,8:00 AM,Madhya Pradesh,0,0,251320,3828,257068
2013,2/12/2021,8:00 AM,Maharashtra,0,0,1970053,51415,2052905
2014,2/13/2021,8:00 AM,Delhi,0,0,624728,10889,636670
2015,2/13/2021,8:00 AM,Goa,0,0,52780,777,54152
2016,2/13/2021,8:00 AM,Gujarat,0,0,258551,4400,264718
2017,2/13/2021,8:00 AM,Karnataka,0,0,926234,12259,944437
2018,2/13/2021,8:00 AM,Madhya Pradesh,0,0,251538,3829,257229
2019,2/13/2021,8:00 AM,Maharashtra,0,0,1972475,51451,2056575
2020,2/14/2021,8:00 AM,Delhi,0,0,624866,10889,636796
2021,2/14/2021,8:00 AM,Goa,0,0,52831,778,54193
2022,2/14/2021,8:00 AM,Gujarat,0,0,258834,4400,264997
2023,2/14/2021,8:00 AM,Karnataka,0,0,926664,12263,944856
2024,2/14/2021,8:00 AM,Madhya Pradesh,0,0,251765,3829,257423
2025,2/14/2021,8:00 AM,Maharashtra,0,0,1974248,51489,2060186
2026,2/15/2021,8:00 AM,Delhi,0,0,625024,10891,636946
2027,2/15/2021,8:00 AM,Goa,0,0,52910,779,54235
2028,2/15/2021,8:00 AM,Gujarat,0,0,259104,4401,265244
2029,2/15/2021,8:00 AM,Karnataka,0,0,927150,12265,945270
2030,2/15/2021,8:00 AM,Madhya Pradesh,0,0,251970,3834,257646
2031,2/15/2021,8:00 AM,Maharashtra,0,0,1975603,51529,2064278
2032,2/16/2021,8:00 AM,Delhi,0,0,625158,10893,637087
2033,2/16/2021,8:00 AM,Goa,0,0,52969,781,54275
2034,2/16/2021,8:00 AM,Gujarat,0,0,259384,4401,265493
2035,2/16/2021,8:00 AM,Karnataka,0,0,927580,12267,945638
2036,2/16/2021,8:00 AM,Madhya Pradesh,0,0,252164,3838,257849
2037,2/16/2021,8:00 AM,Maharashtra,0,0,1978708,51552,2067643
2038,2/17/2021,8:00 AM,Delhi,0,0,625268,10894,637181
2039,2/17/2021,8:00 AM,Goa,0,0,53035,784,54323
2040,2/17/2021,8:00 AM,Gujarat,0,0,259655,4402,265756
2041,2/17/2021,8:00 AM,Karnataka,0,0,927924,12273,946076
2042,2/17/2021,8:00 AM,Madhya Pradesh,0,0,252385,3841,258082
2043,2/17/2021,8:00 AM,Maharashtra,0,0,1981408,51591,2071306
2044,2/18/2021,8:00 AM,Delhi,0,0,625343,10894,637315
2045,2/18/2021,8:00 AM,Goa,0,0,53074,786,54369
2046,2/18/2021,8:00 AM,Gujarat,0,0,259928,4403,266034
2047,2/18/2021,8:00 AM,Karnataka,0,0,928461,12276,946454
2048,2/18/2021,8:00 AM,Madhya Pradesh,0,0,252628,3842,258333
2049,2/18/2021,8:00 AM,Maharashtra,0,0,1985261,51631,2076093
2050,2/19/2021,8:00 AM,Delhi,0,0,625496,10896,637445
2051,2/19/2021,8:00 AM,Goa,0,0,53125,786,54421
2052,2/19/2021,8:00 AM,Gujarat,0,0,260198,4403,266297
2053,2/19/2021,8:00 AM,Karnataka,0,0,928767,12282,946860
2054,2/19/2021,8:00 AM,Madhya Pradesh,0,0,252821,3844,258574
2055,2/19/2021,8:00 AM,Maharashtra,0,0,1987804,51669,2081520
2056,2/20/2021,8:00 AM,Delhi,0,0,625653,10897,637603
2057,2/20/2021,8:00 AM,Goa,0,0,53181,787,54466
2058,2/20/2021,8:00 AM,Gujarat,0,0,260475,4404,266563
2059,2/20/2021,8:00 AM,Karnataka,0,0,929058,12287,947246
2060,2/20/2021,8:00 AM,Madhya Pradesh,0,0,253071,3846,258871
2061,2/20/2021,8:00 AM,Maharashtra,0,0,1989963,51713,2087632
2062,2/21/2021,8:00 AM,Delhi,0,0,625832,10898,637755
2063,2/21/2021,8:00 AM,Goa,0,0,53243,787,54523
2064,2/21/2021,8:00 AM,Gujarat,0,0,260745,4404,266821
2065,2/21/2021,8:00 AM,Karnataka,0,0,929447,12292,947736
2066,2/21/2021,8:00 AM,Madhya Pradesh,0,0,253284,3850,259128
2067,2/21/2021,8:00 AM,Maharashtra,0,0,1992530,51753,2093913
2068,2/22/2021,8:00 AM,Delhi,0,0,625929,10900,637900
2069,2/22/2021,8:00 AM,Goa,0,0,53287,787,54562
2070,2/22/2021,8:00 AM,Gujarat,0,0,261009,4405,267104
2071,2/22/2021,8:00 AM,Karnataka,0,0,929800,12294,948149
2072,2/22/2021,8:00 AM,Madhya Pradesh,0,0,253522,3854,259427
2073,2/22/2021,8:00 AM,Maharashtra,0,0,1994947,51788,2100884
2074,2/23/2021,8:00 AM,Delhi,0,0,626086,10901,638028
2075,2/23/2021,8:00 AM,Goa,0,0,53340,787,54591
2076,2/23/2021,8:00 AM,Gujarat,0,0,261281,4406,267419
2077,2/23/2021,8:00 AM,Karnataka,0,0,930087,12299,948466
2078,2/23/2021,8:00 AM,Madhya Pradesh,0,0,253763,3854,259721
2079,2/23/2021,8:00 AM,Maharashtra,0,0,1999982,51806,2106094
2080,2/24/2021,8:00 AM,Delhi,0,0,626261,10903,638173
2081,2/24/2021,8:00 AM,Goa,0,0,53381,788,54648
2082,2/24/2021,8:00 AM,Gujarat,0,0,261575,4406,267767
2083,2/24/2021,8:00 AM,Karnataka,0,0,930465,12303,948849
2084,2/24/2021,8:00 AM,Madhya Pradesh,0,0,253963,3855,259969
2085,2/24/2021,8:00 AM,Maharashtra,0,0,2005851,51857,2112312
2086,2/25/2021,8:00 AM,Delhi,0,0,626331,10905,638373
2087,2/25/2021,8:00 AM,Goa,0,0,53416,789,54700
2088,2/25/2021,8:00 AM,Gujarat,0,0,261871,4407,268147
2089,2/25/2021,8:00 AM,Karnataka,0,0,930778,12309,949183
2090,2/25/2021,8:00 AM,Madhya Pradesh,0,0,254186,3857,260313
2091,2/25/2021,8:00 AM,Maharashtra,0,0,2008623,51937,2121119
2092,2/26/2021,8:00 AM,Delhi,0,0,626519,10905,638593
2093,2/26/2021,8:00 AM,Goa,0,0,53449,791,54771
2094,2/26/2021,8:00 AM,Gujarat,0,0,262172,4408,268571
2095,2/26/2021,8:00 AM,Karnataka,0,0,931725,12316,949636
2096,2/26/2021,8:00 AM,Madhya Pradesh,0,0,254387,3859,260681
2097,2/26/2021,8:00 AM,Maharashtra,0,0,2012367,51993,2129821
2098,2/27/2021,8:00 AM,Delhi,0,0,626712,10906,638849
2099,2/27/2021,8:00 AM,Goa,0,0,53490,794,54871
2100,2/27/2021,8:00 AM,Gujarat,0,0,262487,4408,269031
2101,2/27/2021,8:00 AM,Karnataka,0,0,932367,12320,950207
2102,2/27/2021,8:00 AM,Madhya Pradesh,0,0,254633,3862,261013
2103,2/27/2021,8:00 AM,Maharashtra,0,0,2017303,52041,2138154
2104,2/28/2021,8:00 AM,Delhi,0,0,626876,10909,639092
2105,2/28/2021,8:00 AM,Goa,0,0,53540,794,54932
2106,2/28/2021,8:00 AM,Gujarat,0,0,262815,4409,269482
2107,2/28/2021,8:00 AM,Karnataka,0,0,932747,12326,950730
2108,2/28/2021,8:00 AM,Madhya Pradesh,0,0,254874,3863,261403
2109,2/28/2021,8:00 AM,Maharashtra,0,0,2020951,52092,2146777
2110,3/1/2021,8:00 AM,Delhi,0,0,627044,10910,639289
2111,3/1/2021,8:00 AM,Goa,0,0,53585,795,54986
2112,3/1/2021,8:00 AM,Gujarat,0,0,263116,4410,269889
2113,3/1/2021,8:00 AM,Karnataka,0,0,933097,12331,951251
2114,3/1/2021,8:00 AM,Madhya Pradesh,0,0,255117,3864,261766
2115,3/1/2021,8:00 AM,Maharashtra,0,0,2024704,52154,2155070
2116,3/2/2021,8:00 AM,Delhi,0,0,627149,10911,639464
2117,3/2/2021,8:00 AM,Goa,0,0,53647,796,55026
2118,3/2/2021,8:00 AM,Gujarat,0,0,263475,4410,270316
2119,3/2/2021,8:00 AM,Karnataka,0,0,933421,12336,951600
2120,3/2/2021,8:00 AM,Madhya Pradesh,0,0,255336,3865,262102
2121,3/2/2021,8:00 AM,Maharashtra,0,0,2030458,52184,2161467
2122,3/3/2021,8:00 AM,Delhi,0,0,627227,10911,628770
2123,3/3/2021,8:00 AM,Goa,0,0,53695,796,55073
2124,3/3/2021,8:00 AM,Gujarat,0,0,263837,4411,270770
2125,3/3/2021,8:00 AM,Karnataka,0,0,933730,12343,952037
2126,3/3/2021,8:00 AM,Madhya Pradesh,0,0,255595,3865,262433
2127,3/3/2021,8:00 AM,Maharashtra,0,0,2036790,52238,2169330
2128,3/4/2021,8:00 AM,Delhi,0,0,627423,10914,639921
2129,3/4/2021,8:00 AM,Goa,0,0,53737,796,55143
2130,3/4/2021,8:00 AM,Gujarat,0,0,264195,4412,271245
2131,3/4/2021,8:00 AM,Karnataka,0,0,934143,12346,952565
2132,3/4/2021,8:00 AM,Madhya Pradesh,0,0,255888,3865,262850
2133,3/4/2021,8:00 AM,Maharashtra,0,0,2043349,52280,2179185
2134,3/5/2021,8:00 AM,Delhi,0,0,627566,10915,640182
2135,3/5/2021,8:00 AM,Goa,0,0,53775,798,55212
2136,3/5/2021,8:00 AM,Gujarat,0,0,264564,4412,271725
2137,3/5/2021,8:00 AM,Karnataka,0,0,934639,12350,953136
2138,3/5/2021,8:00 AM,Madhya Pradesh,0,0,256116,3866,263290
2139,3/5/2021,8:00 AM,Maharashtra,0,0,2049484,52340,2188183
2140,3/6/2021,8:00 AM,Delhi,0,0,627797,10918,640494
2141,3/6/2021,8:00 AM,Goa,0,0,53817,799,55291
2142,3/6/2021,8:00 AM,Gujarat,0,0,264969,4413,272240
2143,3/6/2021,8:00 AM,Karnataka,0,0,935066,12354,953813
2144,3/6/2021,8:00 AM,Madhya Pradesh,0,0,256424,3866,263747
2145,3/6/2021,8:00 AM,Maharashtra,0,0,2055951,52393,2198399
2146,3/7/2021,8:00 AM,Delhi,0,0,628117,10919,640815
2147,3/7/2021,8:00 AM,Goa,0,0,53862,799,55361
2148,3/7/2021,8:00 AM,Gujarat,0,0,265372,4414,272811
2149,3/7/2021,8:00 AM,Karnataka,0,0,935421,12359,954393
2150,3/7/2021,8:00 AM,Madhya Pradesh,0,0,256819,3868,264214
2151,3/7/2021,8:00 AM,Maharashtra,0,0,2062031,52440,2208586
2152,3/8/2021,8:00 AM,Delhi,0,0,628377,10921,641101
2153,3/8/2021,8:00 AM,Goa,0,0,53922,799,55409
2154,3/8/2021,8:00 AM,Gujarat,0,0,265831,4415,273386
2155,3/8/2021,8:00 AM,Karnataka,0,0,935772,12362,955015
2156,3/8/2021,8:00 AM,Madhya Pradesh,0,0,257166,3871,264643
2157,3/8/2021,8:00 AM,Maharashtra,0,0,2068044,52478,2219727
2158,3/9/2021,8:00 AM,Delhi,0,0,628686,10924,641340
2159,3/9/2021,8:00 AM,Goa,0,0,54032,799,55463
2160,3/9/2021,8:00 AM,Gujarat,0,0,266313,4416,273941
2161,3/9/2021,8:00 AM,Karnataka,0,0,936250,12367,943084
2162,3/9/2021,8:00 AM,Madhya Pradesh,0,0,257560,3872,265070
2163,3/9/2021,8:00 AM,Maharashtra,0,0,2077112,52500,2228471
2164,3/10/2021,8:00 AM,Delhi,0,0,628920,10928,641660
2165,3/10/2021,8:00 AM,Goa,0,0,54073,802,55538
2166,3/10/2021,8:00 AM,Gujarat,0,0,266766,4418,274522
2167,3/10/2021,8:00 AM,Karnataka,0,0,936616,12373,956041
2168,3/10/2021,8:00 AM,Madhya Pradesh,0,0,257942,3874,265527
2169,3/10/2021,8:00 AM,Maharashtra,0,0,2089294,52556,2238398
2170,3/11/2021,8:00 AM,Delhi,0,0,628920,10928,641660
2171,3/11/2021,8:00 AM,Goa,0,0,54073,802,55538
2172,3/11/2021,8:00 AM,Gujarat,0,0,266766,4418,274522
2173,3/11/2021,8:00 AM,Karnataka,0,0,936616,12373,956041
2174,3/11/2021,8:00 AM,Madhya Pradesh,0,0,257942,3874,265527
2175,3/11/2021,8:00 AM,Maharashtra,0,0,2089294,52556,2238398
2176,3/12/2021,8:00 AM,Delhi,0,0,629199,10931,642030
2177,3/12/2021,8:00 AM,Goa,0,0,54130,802,55607
2178,3/12/2021,8:00 AM,Gujarat,0,0,267250,4418,275197
2179,3/12/2021,8:00 AM,Karnataka,0,0,936947,12379,956801
2180,3/12/2021,8:00 AM,Madhya Pradesh,0,0,258251,3877,266043
2181,3/12/2021,8:00 AM,Maharashtra,0,0,2099207,52610,2252057
2182,3/13/2021,8:00 AM,Delhi,0,0,629841,10936,642870
2183,3/13/2021,8:00 AM,Goa,0,0,54209,804,55758
2184,3/13/2021,8:00 AM,Gujarat,0,0,268196,4420,276622
2185,3/13/2021,8:00 AM,Karnataka,0,0,937898,12386,958417
2186,3/13/2021,8:00 AM,Madhya Pradesh,0,0,258958,3883,267176
2187,3/13/2021,8:00 AM,Maharashtra,0,0,2117744,52723,2282191
2188,3/14/2021,8:00 AM,Delhi,0,0,630143,10939,643289
2189,3/14/2021,8:00 AM,Goa,0,0,54279,805,55851
2190,3/14/2021,8:00 AM,Gujarat,0,0,268775,4422,277397
2191,3/14/2021,8:00 AM,Karnataka,0,0,938890,12387,959338
2192,3/14/2021,8:00 AM,Madhya Pradesh,0,0,259454,3885,267851
2193,3/14/2021,8:00 AM,Maharashtra,0,0,2125211,52811,2297793
2194,3/15/2021,8:00 AM,Delhi,0,0,630493,10941,643696
2195,3/15/2021,8:00 AM,Goa,0,0,54362,806,55917
2196,3/15/2021,8:00 AM,Gujarat,0,0,269361,4424,278207
2197,3/15/2021,8:00 AM,Karnataka,0,0,939499,12390,960272
2198,3/15/2021,8:00 AM,Madhya Pradesh,0,0,259967,3887,268594
2199,3/15/2021,8:00 AM,Maharashtra,0,0,2134072,52861,2314413
2200,3/16/2021,8:00 AM,Delhi,0,0,630799,10944,644064
2201,3/16/2021,8:00 AM,Goa,0,0,54424,807,56006
2202,3/16/2021,8:00 AM,Gujarat,0,0,269955,4425,279097
2203,3/16/2021,8:00 AM,Karnataka,0,0,939928,12397,961204
2204,3/16/2021,8:00 AM,Madhya Pradesh,0,0,260477,3890,269391
2205,3/16/2021,8:00 AM,Maharashtra,0,0,2144743,52909,2329464
2206,3/17/2021,8:00 AM,Delhi,0,0,631056,10945,644489
2207,3/17/2021,8:00 AM,Goa,0,0,54497,811,56100
2208,3/17/2021,8:00 AM,Gujarat,0,0,270658,4427,280051
2209,3/17/2021,8:00 AM,Karnataka,0,0,940489,12403,962339
2210,3/17/2021,8:00 AM,Madhya Pradesh,0,0,261031,3891,270208
2211,3/17/2021,8:00 AM,Maharashtra,0,0,2154253,52996,2347328
2212,3/18/2021,8:00 AM,Delhi,0,0,631375,10948,645025
2213,3/18/2021,8:00 AM,Goa,0,0,54556,812,56173
2214,3/18/2021,8:00 AM,Gujarat,0,0,271433,4430,281173
2215,3/18/2021,8:00 AM,Karnataka,0,0,940968,12407,963614
2216,3/18/2021,8:00 AM,Madhya Pradesh,0,0,261531,3893,271040
2217,3/18/2021,8:00 AM,Maharashtra,0,0,2163391,53080,2370507
2218,3/19/2021,8:00 AM,Delhi,0,0,631756,10949,645632
2219,3/19/2021,8:00 AM,Goa,0,0,54597,813,56271
2220,3/19/2021,8:00 AM,Gujarat,0,0,272332,4433,282449
2221,3/19/2021,8:00 AM,Karnataka,0,0,941309,12415,965102
2222,3/19/2021,8:00 AM,Madhya Pradesh,0,0,262031,3894,271957
2223,3/19/2021,8:00 AM,Maharashtra,0,0,2175565,53138,2396340
2224,3/20/2021,8:00 AM,Delhi,0,0,632230,10953,646348
2225,3/20/2021,8:00 AM,Goa,0,0,54657,815,56371
2226,3/20/2021,8:00 AM,Gujarat,0,0,273280,4437,283864
2227,3/20/2021,8:00 AM,Karnataka,0,0,942178,12425,966689
2228,3/20/2021,8:00 AM,Madhya Pradesh,0,0,262587,3901,273097
2229,3/20/2021,8:00 AM,Maharashtra,0,0,2189965,53208,2422021
2230,3/21/2021,8:00 AM,Delhi,0,0,632797,10955,647161
2231,3/21/2021,8:00 AM,Goa,0,0,54713,815,56525
2232,3/21/2021,8:00 AM,Gujarat,0,0,274249,4443,285429
2233,3/21/2021,8:00 AM,Karnataka,0,0,943208,12432,968487
2234,3/21/2021,8:00 AM,Madhya Pradesh,0,0,263158,3903,274405
2235,3/21/2021,8:00 AM,Maharashtra,0,0,2203553,53300,2449147
2236,3/22/2021,8:00 AM,Delhi,0,0,633410,10956,647984
2237,3/22/2021,8:00 AM,Goa,0,0,54792,818,56623
2238,3/22/2021,8:00 AM,Gujarat,0,0,275238,4450,287009
2239,3/22/2021,8:00 AM,Karnataka,0,0,944256,12434,970202
2240,3/22/2021,8:00 AM,Madhya Pradesh,0,0,263821,3906,275727
2241,3/22/2021,8:00 AM,Maharashtra,0,0,2214867,53399,2479682
2242,3/23/2021,8:00 AM,Delhi,0,0,633975,10963,648872
2243,3/23/2021,8:00 AM,Goa,0,0,54873,818,56708
2244,3/23/2021,8:00 AM,Gujarat,0,0,276348,4454,288649
2245,3/23/2021,8:00 AM,Karnataka,0,0,944917,12444,971647
2246,3/23/2021,8:00 AM,Madhya Pradesh,0,0,264575,3908,277075
2247,3/23/2021,8:00 AM,Maharashtra,0,0,2234330,53457,2504327
2248,3/24/2021,8:00 AM,Delhi,0,0,634595,10967,649973
2249,3/24/2021,8:00 AM,Goa,0,0,54931,821,56841
2250,3/24/2021,8:00 AM,Gujarat,0,0,277603,4458,290379
2251,3/24/2021,8:00 AM,Karnataka,0,0,945594,12449,973657
2252,3/24/2021,8:00 AM,Madhya Pradesh,0,0,265373,3912,278577
2253,3/24/2021,8:00 AM,Maharashtra,0,0,2247495,53589,2533026
2254,3/25/2021,8:00 AM,Delhi,0,0,635364,10973,651227
2255,3/25/2021,8:00 AM,Goa,0,0,55004,821,56981
2256,3/25/2021,8:00 AM,Gujarat,0,0,278880,4466,292169
2257,3/25/2021,8:00 AM,Karnataka,0,0,946589,12461,975955
2258,3/25/2021,8:00 AM,Madhya Pradesh,0,0,266323,3919,280289
2259,3/25/2021,8:00 AM,Maharashtra,0,0,2262593,53684,2564881
2260,3/26/2021,8:00 AM,Delhi,0,0,636267,10978,652742
2261,3/26/2021,8:00 AM,Goa,0,0,55070,822,57170
2262,3/26/2021,8:00 AM,Gujarat,0,0,280285,4473,294130
2263,3/26/2021,8:00 AM,Karnataka,0,0,947781,12471,978478
2264,3/26/2021,8:00 AM,Madhya Pradesh,0,0,267242,3928,282174
2265,3/26/2021,8:00 AM,Maharashtra,0,0,2283037,53795,2600833
2266,3/27/2021,8:00 AM,Delhi,0,0,637238,10987,654276
2267,3/27/2021,8:00 AM,Goa,0,0,55181,823,57283
2268,3/27/2021,8:00 AM,Gujarat,0,0,281707,4479,296320
2269,3/27/2021,8:00 AM,Karnataka,0,0,948988,12484,981044
2270,3/27/2021,8:00 AM,Madhya Pradesh,0,0,268290,3937,284265
2271,3/27/2021,8:00 AM,Maharashtra,0,0,2300056,53907,2637735
2272,3/28/2021,8:00 AM,Delhi,0,0,638212,10997,655834
2273,3/28/2021,8:00 AM,Goa,0,0,55250,824,57453
2274,3/28/2021,8:00 AM,Gujarat,0,0,283241,4484,298596
2275,3/28/2021,8:00 AM,Karnataka,0,0,950167,12492,983930
2276,3/28/2021,8:00 AM,Madhya Pradesh,0,0,269465,3947,286407
2277,3/28/2021,8:00 AM,Maharashtra,0,0,2314579,54073,2673461
2278,3/29/2021,8:00 AM,Delhi,0,0,639164,11006,657715
2279,3/29/2021,8:00 AM,Goa,0,0,55354,826,57584
2280,3/29/2021,8:00 AM,Gujarat,0,0,284846,4492,300866
2281,3/29/2021,8:00 AM,Karnataka,0,0,951452,12504,987012
2282,3/29/2021,8:00 AM,Madhya Pradesh,0,0,270540,3958,288683
2283,3/29/2021,8:00 AM,Maharashtra,0,0,2332453,54181,2713875
2284,3/30/2021,8:00 AM,Delhi,0,0,640575,11012,659616
2285,3/30/2021,8:00 AM,Goa,0,0,55455,828,57712
2286,3/30/2021,8:00 AM,Gujarat,0,0,286577,4500,303118
2287,3/30/2021,8:00 AM,Karnataka,0,0,953416,12520,989804
2288,3/30/2021,8:00 AM,Madhya Pradesh,0,0,271889,3967,291006
2289,3/30/2021,8:00 AM,Maharashtra,0,0,2353307,54283,2745518
2290,3/31/2021,8:00 AM,Delhi,0,0,642166,11016,660611
2291,3/31/2021,8:00 AM,Goa,0,0,55591,829,57839
2292,3/31/2021,8:00 AM,Gujarat,0,0,288565,4510,305338
2293,3/31/2021,8:00 AM,Karnataka,0,0,954678,12541,992779
2294,3/31/2021,8:00 AM,Madhya Pradesh,0,0,273168,3977,293179
2295,3/31/2021,8:00 AM,Maharashtra,0,0,2377127,54422,2773436
2296,4/1/2021,8:00 AM,Delhi,0,0,642565,11027,662430
2297,4/1/2021,8:00 AM,Goa,0,0,55653,830,58039
2298,4/1/2021,8:00 AM,Gujarat,0,0,290569,4519,307698
2299,4/1/2021,8:00 AM,Karnataka,0,0,956170,12567,997004
2300,4/1/2021,8:00 AM,Madhya Pradesh,0,0,274429,3986,295511
2301,4/1/2021,8:00 AM,Maharashtra,0,0,2400727,54649,2812980
2302,4/2/2021,8:00 AM,Delhi,0,0,643686,11036,665220
2303,4/2/2021,8:00 AM,Goa,0,0,55757,831,58304
2304,4/2/2021,8:00 AM,Gujarat,0,0,292584,4528,310108
2305,4/2/2021,8:00 AM,Karnataka,0,0,957769,12585,1001238
2306,4/2/2021,8:00 AM,Madhya Pradesh,0,0,276002,3998,298057
2307,4/2/2021,8:00 AM,Maharashtra,0,0,2433368,54898,2856163
2308,4/3/2021,8:00 AM,Delhi,0,0,645770,11050,668814
2309,4/3/2021,8:00 AM,Goa,0,0,55838,832,58584
2310,4/3/2021,8:00 AM,Gujarat,0,0,294650,4539,312748
2311,4/3/2021,8:00 AM,Karnataka,0,0,959400,12591,1006229
2312,4/3/2021,8:00 AM,Madhya Pradesh,0,0,277484,4014,300834
2313,4/3/2021,8:00 AM,Maharashtra,0,0,2457494,55379,2904076
2314,4/4/2021,8:00 AM,Delhi,0,0,648674,11060,672381
2315,4/4/2021,8:00 AM,Goa,0,0,55989,834,58803
2316,4/4/2021,8:00 AM,Gujarat,0,0,296713,4552,315563
2317,4/4/2021,8:00 AM,Karnataka,0,0,961359,12610,1010602
2318,4/4/2021,8:00 AM,Madhya Pradesh,0,0,279275,4029,303673
2319,4/4/2021,8:00 AM,Maharashtra,0,0,2495315,55656,2953523
2320,4/5/2021,8:00 AM,Delhi,0,0,651351,11081,676414
2321,4/5/2021,8:00 AM,Goa,0,0,56156,835,59068
2322,4/5/2021,8:00 AM,Gujarat,0,0,298737,4566,318438
2323,4/5/2021,8:00 AM,Karnataka,0,0,963419,12625,1015155
2324,4/5/2021,8:00 AM,Madhya Pradesh,0,0,281476,4040,306851
2325,4/5/2021,8:00 AM,Maharashtra,0,0,2522823,55878,3010597
2326,4/6/2021,8:00 AM,Delhi,0,0,654277,11096,679962
2327,4/6/2021,8:00 AM,Goa,0,0,56298,837,59315
2328,4/6/2021,8:00 AM,Gujarat,0,0,300765,4581,321598
2329,4/6/2021,8:00 AM,Karnataka,0,0,965275,12657,1020434
2330,4/6/2021,8:00 AM,Madhya Pradesh,0,0,283540,4055,310249
2331,4/6/2021,8:00 AM,Maharashtra,0,0,2549075,56033,3057885
2332,4/7/2021,8:00 AM,Delhi,0,0,656617,11113,685062
2333,4/7/2021,8:00 AM,Goa,0,0,56393,838,59702
2334,4/7/2021,8:00 AM,Gujarat,0,0,302932,4598,324878
2335,4/7/2021,8:00 AM,Karnataka,0,0,968762,12696,1026584
2336,4/7/2021,8:00 AM,Madhya Pradesh,0,0,285743,4073,313971
2337,4/7/2021,8:00 AM,Maharashtra,0,0,2583331,56330,3113354
2338,4/8/2021,8:00 AM,Delhi,0,0,659980,11133,690568
2339,4/8/2021,8:00 AM,Goa,0,0,56531,840,60229
2340,4/8/2021,8:00 AM,Gujarat,0,0,305149,4620,328453
2341,4/8/2021,8:00 AM,Karnataka,0,0,971556,12731,1033560
2342,4/8/2021,8:00 AM,Madhya Pradesh,0,0,287869,4086,318014
2343,4/8/2021,8:00 AM,Maharashtra,0,0,2613627,56652,3173261
2344,4/9/2021,8:00 AM,Delhi,0,0,663667,11157,698005
2345,4/9/2021,8:00 AM,Goa,0,0,56638,842,60811
2346,4/9/2021,8:00 AM,Gujarat,0,0,307346,4655,332474
2347,4/9/2021,8:00 AM,Karnataka,0,0,973949,12767,1040130
2348,4/9/2021,8:00 AM,Madhya Pradesh,0,0,290165,4113,322338
2349,4/9/2021,8:00 AM,Maharashtra,0,0,2649757,57028,3229547
2350,4/10/2021,8:00 AM,Delhi,0,0,668699,11196,706526
2351,4/10/2021,8:00 AM,Goa,0,0,56797,845,61239
2352,4/10/2021,8:00 AM,Gujarat,0,0,309626,4697,337015
2353,4/10/2021,8:00 AM,Karnataka,0,0,977169,12813,1048085
